Time
25.0857417
25.007499600000003
24.917721400000005
24.686431099999993
24.84884729999999
24.869748799999996
25.322677800000008
25.823747300000036
26.041100900000004
25.97164810000004
25.39815200000004
25.721841600000005
27.247812100000033
29.69793149999998
28.598150300000043
28.125419000000022
27.97437279999997
26.88476639999999
28.071201299999984
25.641082299999994
28.573137599999995
26.01945079999996
26.417743299999984
25.688881299999935
26.84848599999998
26.990093900000033
26.35044879999998
25.47067770000001
26.79136690000007
27.054494399999953
26.98355700000002
26.261470199999962
27.12514859999999
26.231904999999983
26.611802399999988
26.023080700000037
27.35677380000004
25.859470200000032
25.817227699999876
26.044396499999948
25.81340249999994
26.761509100000012
26.514233999999988
27.967063499999995
26.983202399999982
28.65769300000011
24.526005899999973
24.566541099999995
24.844585699999925
25.0975813
