Time
21.1622154
18.1441643
18.062331400000005
18.196406999999994
18.00175739999999
17.959173400000026
18.005137999999988
17.960666599999996
17.947940499999987
17.971178399999985
19.56884009999999
18.10679049999999
17.943248299999993
18.03572969999999
17.955920399999968
18.08830889999996
17.974942499999997
18.544858799999986
19.051082299999962
20.22482480000002
19.07030530000003
18.981478100000004
19.7878958
18.617212999999992
18.780988200000024
17.92226089999997
18.324999999999932
18.819804899999895
18.80341169999997
19.115946699999995
18.681627599999956
18.99760320000007
19.2233923
18.585044400000015
19.004211000000055
18.59395989999996
18.43071420000001
18.934947699999952
18.83514720000005
19.18149410000001
18.80429240000001
20.89522189999991
18.918007999999986
18.648384700000065
19.354014099999972
18.83691639999995
18.765189700000064
18.863922200000047
18.546620599999983
18.52056809999999
